Port Name;State;Port Code;Border;Longitud;Latitud;Mes;Year;Measure;Value
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2005;Trucks;66932
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2005;Truck Containers Empty;24707
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2006;Train Passengers;1055
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Truck Containers Empty;24923
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2002;Personal Vehicles;1112502
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2001;Train Passengers;225
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2007;Personal Vehicles;1291673
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2013;Personal Vehicles;923019
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2010;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2004;Truck Containers Empty;23756
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2007;Trains;230
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1997;Personal Vehicle Passengers;3570865
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2005;Train Passengers;540
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2011;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1999;Bus Passengers;13325
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2007;Pedestrians;594336
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2009;Buses;1816
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Trucks;59289
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2019;Personal Vehicle Passengers;1578702
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2020;Truck Containers Loaded;20587
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Truck Containers Empty;30891
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Personal Vehicles;880035
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2015;Personal Vehicle Passengers;1703487
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2001;Personal Vehicles;1047051
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2013;Personal Vehicles;802905
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Truck Containers Loaded;28330
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2007;Rail Containers Empty;6937
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Truck Containers Empty;25941
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1996;Buses;360
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2005;Pedestrians;630244
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2005;Bus Passengers;22487
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2006;Trains;239
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Pedestrians;334864
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2002;Truck Containers Empty;30760
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2001;Buses;807
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2008;Buses;1978
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2013;Rail Containers Loaded;2401
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2010;Truck Containers Loaded;32238
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2004;Personal Vehicles;1165730
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Rail Containers Loaded;7791
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1997;Truck Containers Empty;25925
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Trains;62
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2011;Personal Vehicles;783232
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Train Passengers;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Rail Containers Empty;9036
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2009;Truck Containers Empty;22043
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Bus Passengers;27328
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2020;Train Passengers;490
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2020;Trains;79
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2015;Rail Containers Empty;5341
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2009;Trucks;55431
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2015;Rail Containers Loaded;4529
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2002;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2013;Rail Containers Empty;2375
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2006;Train Passengers;992
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Buses;605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Bus Passengers;7820
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2005;Personal Vehicles;1360750
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2005;Pedestrians;615461
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2006;Trucks;68088
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Rail Containers Empty;1425
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2002;Bus Passengers;25748
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2000;Truck Containers Empty;28883
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2008;Rail Containers Loaded;6813
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Rail Containers Empty;5002
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2010;Truck Containers Empty;28898
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2004;Bus Passengers;32212
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Personal Vehicle Passengers;1935446
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1997;Bus Passengers;7521
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Rail Containers Empty;4423
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2011;Truck Containers Empty;29436
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Personal Vehicles;1342011
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Truck Containers Empty;35241
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2009;Personal Vehicle Passengers;1515335
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Personal Vehicles;1207978
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2020;Rail Containers Empty;4922
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2020;Truck Containers Empty;7550
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2015;Rail Containers Loaded;4831
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2009;Pedestrians;680769
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2015;Trucks;62392
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2001;Personal Vehicle Passengers;2998572
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2013;Rail Containers Loaded;3376
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Buses;1565
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2007;Trucks;62215
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Pedestrians;383820
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Rail Containers Empty;715
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2005;Trains;138
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2005;Train Passengers;469
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2006;Truck Containers Empty;30691
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Rail Containers Loaded;746
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2002;Buses;3055
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Personal Vehicles;1355575
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2008;Pedestrians;667222
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Bus Passengers;24642
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2010;Trucks;61137
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2004;Train Passengers;165
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Bus Passengers;33623
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;1998;Rail Containers Empty;2850
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Pedestrians;814156
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2011;Rail Containers Empty;5979
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1999;Trucks;57326
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Buses;1404
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2009;Truck Containers Loaded;25818
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Personal Vehicle Passengers;2406679
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2020;Personal Vehicles;891337
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2020;Truck Containers Loaded;2559
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2015;Trucks;65886
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Truck Containers Loaded;30432
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2015;Trains;140
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2001;Buses;1571
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2013;Trains;129
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Truck Containers Empty;26755
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2007;Personal Vehicle Passengers;2157605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2000;Bus Passengers;12887
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Rail Containers Loaded;614
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2005;Trucks;65734
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2005;Rail Containers Empty;5235
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2006;Personal Vehicles;1361859
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Personal Vehicle Passengers;3575686
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2002;Buses;2562
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Trains;84
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2008;Buses;1781
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Truck Containers Loaded;33262
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2010;Buses;1632
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2003;Rail Containers Loaded;1683
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Pedestrians;801426
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;1998;Rail Containers Loaded;773
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Trucks;51376
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2011;Pedestrians;534962
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Truck Containers Loaded;31469
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2008;Truck Containers Empty;33886
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Train Passengers;198
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2020;Personal Vehicle Passengers;1504954
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2020;Trucks;10081
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2015;Trucks;62185
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2015;Truck Containers Loaded;34800
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2001;Pedestrians;815761
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2013;Truck Containers Loaded;32035
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Trucks;55085
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2006;Personal Vehicle Passengers;2420413
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Personal Vehicle Passengers;4041977
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Pedestrians;396160
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2005;Bus Passengers;29613
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2005;Truck Containers Empty;24158
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2006;Truck Containers Empty;30041
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Bus Passengers;8750
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2002;Train Passengers;168
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Buses;698
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2008;Bus Passengers;73720
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Trains;132
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2010;Trucks;58165
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2003;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2007;Bus Passengers;38401
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;1998;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Truck Containers Loaded;29296
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2011;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Pedestrians;502097
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2007;Truck Containers Empty;26842
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2008;Rail Containers Empty;8360
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Pedestrians;742856
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2019;Bus Passengers;36987
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2020;Buses;476
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2015;Personal Vehicles;1040260
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Personal Vehicle Passengers;1494585
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2015;Truck Containers Empty;25031
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2001;Bus Passengers;29689
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2013;Personal Vehicle Passengers;1448458
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Personal Vehicle Passengers;1291075
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2006;Train Passengers;774
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2000;Bus Passengers;11835
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2005;Truck Containers Loaded;39902
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2005;Rail Containers Empty;5734
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2006;Rail Containers Empty;7894
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1996;Rail Containers Loaded;577
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2002;Trains;56
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2001;Trucks;58833
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2008;Personal Vehicle Passengers;1963803
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2013;Pedestrians;519188
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Trucks;61607
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2003;Train Passengers;156
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Personal Vehicles;1079901
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1997;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Bus Passengers;22207
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2011;Truck Containers Empty;28712
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Rail Containers Loaded;683
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Pedestrians;671418
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2008;Train Passengers;1074
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Rail Containers Loaded;5185
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2020;Buses;1531
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2020;Personal Vehicles;422833
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2015;Train Passengers;605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Pedestrians;524336
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2015;Rail Containers Loaded;3515
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2001;Trains;50
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2013;Personal Vehicle Passengers;1383077
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Trains;75
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2006;Personal Vehicles;1304901
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2000;Truck Containers Empty;29184
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Personal Vehicles;1224640
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2005;Pedestrians;636991
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2005;Personal Vehicle Passengers;2451708
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2006;Pedestrians;608087
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1996;Truck Containers Loaded;17607
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2002;Truck Containers Empty;26949
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Truck Containers Loaded;24380
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2007;Rail Containers Loaded;6367
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2013;Truck Containers Empty;26793
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2010;Truck Containers Loaded;31543
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2003;Truck Containers Empty;24797
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Truck Containers Empty;33533
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;1997;Rail Containers Empty;1067
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2004;Buses;1333
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2011;Personal Vehicles;796634
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Bus Passengers;9615
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Personal Vehicles;1244505
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2008;Trucks;67008
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Rail Containers Empty;4172
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2020;Bus Passengers;22909
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2020;Trucks;13506
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2015;Truck Containers Loaded;35871
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Truck Containers Empty;27509
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2015;Rail Containers Empty;5213
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2002;Personal Vehicle Passengers;2201960
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2013;Rail Containers Empty;4430
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Rail Containers Empty;3548
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2006;Truck Containers Empty;30865
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2000;Personal Vehicles;1433789
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1996;Trucks;47656
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2005;Personal Vehicle Passengers;2511209
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2005;Truck Containers Loaded;35309
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2006;Personal Vehicle Passengers;2253816
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;1997;Trucks;51445
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2002;Pedestrians;773123
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Rail Containers Loaded;966
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2007;Truck Containers Loaded;27024
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2013;Personal Vehicle Passengers;1537524
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2003;Trucks;55716
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Buses;1524
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;1997;Pedestrians;370633
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2004;Trucks;61414
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2011;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1999;Buses;587
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2007;Trucks;70350
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2009;Bus Passengers;39391
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2004;Truck Containers Empty;26540
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2019;Bus Passengers;34629
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2020;Buses;608
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2015;Rail Containers Loaded;4651
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2009;Trucks;57590
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2015;Trains;130
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2002;Buses;2711
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2013;Pedestrians;484964
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Bus Passengers;19047
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2006;Truck Containers Empty;27238
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2000;Buses;661
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1996;Trains;79
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2005;Train Passengers;325
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2005;Trains;134
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2006;Buses;1250
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;1997;Personal Vehicle Passengers;3609336
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2002;Trucks;58607
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2000;Personal Vehicles;1368340
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2007;Bus Passengers;75720
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Personal Vehicle Passengers;1510375
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Personal Vehicles;846058
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2004;Truck Containers Empty;24988
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2007;Truck Containers Loaded;38913
